row_index,source,year,dat_score,between_unit_posaware,uniqueness_human_agnostic,in_reference_pool
476,olson_pnas2021,2022,60.746162,77.360344,78.258308,0
477,olson_pnas2021,2022,53.384296,73.221816,75.068628,0
478,olson_pnas2021,2022,88.536232,83.674649,,1
479,olson_pnas2021,2022,77.607849,78.600610,,1
480,olson_pnas2021,2022,82.638832,80.572268,81.388506,0
481,olson_pnas2021,2022,73.797066,78.270395,78.306899,0
482,olson_pnas2021,2022,78.005966,78.750570,,1
483,olson_pnas2021,2022,80.864159,79.894385,82.272865,0
484,olson_pnas2021,2022,74.303932,80.543705,79.656347,0
485,olson_pnas2021,2022,71.767982,79.450920,,1
486,olson_pnas2021,2022,82.057159,83.690479,84.931556,0
487,olson_pnas2021,2022,76.441673,77.061824,,1
488,olson_pnas2021,2022,80.327293,80.409094,,1
489,olson_pnas2021,2022,66.734596,74.455672,76.066009,0
490,olson_pnas2021,2022,73.599640,78.467394,78.082533,0
491,olson_pnas2021,2022,71.897850,76.201111,77.300780,0
492,olson_pnas2021,2022,78.584892,79.433859,80.048191,0
493,olson_pnas2021,2022,81.028053,81.135036,80.985044,0
494,olson_pnas2021,2022,81.688644,81.094681,81.341607,0
495,olson_pnas2021,2022,85.076591,83.013229,,1
496,olson_pnas2021,2022,38.328083,74.269233,75.846167,0
497,olson_pnas2021,2022,78.827812,80.668100,,1
498,olson_pnas2021,2022,78.787109,80.679928,,1
499,olson_pnas2021,2022,80.978081,79.657293,79.868570,0
500,olson_pnas2021,2022,88.410332,86.231409,,1
501,olson_pnas2021,2022,79.345352,77.495134,,1
502,olson_pnas2021,2022,86.309578,85.918431,85.772287,0
503,olson_pnas2021,2022,73.849197,76.629040,77.296083,0
504,olson_pnas2021,2022,79.877747,81.482962,,1
505,olson_pnas2021,2022,77.185661,77.861133,78.586258,0
506,olson_pnas2021,2022,52.807682,79.498015,79.721024,0
507,olson_pnas2021,2022,71.755524,78.858868,78.983784,0
508,olson_pnas2021,2022,72.243866,77.880549,,1
509,olson_pnas2021,2022,73.887169,84.990896,86.805328,0
510,olson_pnas2021,2022,83.087852,83.694768,,1
511,olson_pnas2021,2022,67.510292,76.855671,,1
512,olson_pnas2021,2022,72.234634,76.378982,,1
513,olson_pnas2021,2022,74.065392,77.491084,77.732881,0
514,olson_pnas2021,2022,75.310692,77.702421,79.777619,0
515,olson_pnas2021,2022,73.167755,79.970364,,1
516,olson_pnas2021,2022,74.326065,76.875307,77.193159,0
517,olson_pnas2021,2022,71.131104,77.055856,77.456320,0
518,olson_pnas2021,2022,84.116188,81.030824,80.848761,0
519,olson_pnas2021,2022,74.791725,78.467456,78.312668,0
520,olson_pnas2021,2022,81.554070,76.839654,77.320968,0
521,olson_pnas2021,2022,84.158745,80.893453,81.518153,0
522,olson_pnas2021,2022,72.979729,76.627855,,1
523,olson_pnas2021,2022,82.309898,80.948540,80.415614,0
524,olson_pnas2021,2022,79.410408,80.053265,80.124118,0
525,olson_pnas2021,2022,80.393776,79.750274,80.197330,0
526,olson_pnas2021,2022,74.751022,77.225895,,1
527,olson_pnas2021,2022,83.490196,84.350398,,1
528,olson_pnas2021,2022,87.657738,,,0
529,olson_pnas2021,2022,87.025398,82.099149,83.599433,0
530,olson_pnas2021,2022,71.115601,79.569432,79.010083,0
531,olson_pnas2021,2022,88.302383,79.642731,81.901385,0
532,olson_pnas2021,2022,81.159798,79.687254,79.635792,0
533,olson_pnas2021,2022,75.175407,77.721888,,1
534,olson_pnas2021,2022,82.777420,80.727061,80.903480,0
535,olson_pnas2021,2022,66.321190,73.922569,,1
536,olson_pnas2021,2022,76.203377,81.479168,,1
537,olson_pnas2021,2022,74.659035,75.435831,,1
538,olson_pnas2021,2022,77.978569,79.468634,,1
539,olson_pnas2021,2022,81.597015,80.916789,80.757712,0
540,olson_pnas2021,2022,74.614464,78.339275,,1
541,olson_pnas2021,2022,71.184471,78.185758,,1
542,olson_pnas2021,2022,80.018440,79.547481,,1
543,olson_pnas2021,2022,91.139450,86.170516,86.991246,0
544,olson_pnas2021,2022,75.176414,76.712421,77.048454,0
545,olson_pnas2021,2022,72.084709,77.057923,,1
546,olson_pnas2021,2022,82.582664,82.866034,83.648954,0
547,olson_pnas2021,2022,76.009476,80.804189,,1
548,olson_pnas2021,2022,83.157570,79.856603,,1
549,olson_pnas2021,2022,74.339119,77.802709,78.348311,0
550,olson_pnas2021,2022,81.420624,79.395228,80.065147,0
551,olson_pnas2021,2022,79.079216,80.181955,,1
552,olson_pnas2021,2022,76.249382,79.465399,78.956362,0
553,olson_pnas2021,2022,82.061836,80.945320,,1
554,olson_pnas2021,2022,75.252495,79.955363,79.962247,0
555,olson_pnas2021,2022,80.893562,82.925979,,1
556,olson_pnas2021,2022,76.763710,77.461777,78.565192,0
557,olson_pnas2021,2022,81.203598,79.302765,79.467196,0
558,olson_pnas2021,2022,74.143585,79.487442,80.993032,0
559,olson_pnas2021,2022,80.219025,83.150261,82.705382,0
560,olson_pnas2021,2022,75.101059,77.762337,,1
561,olson_pnas2021,2022,78.576973,78.845370,79.286122,0
562,olson_pnas2021,2022,72.213791,75.279696,,1
563,olson_pnas2021,2022,84.985130,84.763941,,1
564,olson_pnas2021,2022,88.770378,82.153319,,1
565,olson_pnas2021,2022,87.153717,85.698730,,1
566,olson_pnas2021,2022,89.880226,85.483531,,1
567,olson_pnas2021,2022,77.360466,79.096422,,1
568,olson_pnas2021,2022,82.163498,79.994447,,1
569,olson_pnas2021,2022,81.254753,80.288363,,1
570,olson_pnas2021,2022,76.495697,79.070437,,1
571,olson_pnas2021,2022,81.380585,80.030824,,1
572,olson_pnas2021,2022,88.780304,85.460295,85.906299,0
573,olson_pnas2021,2022,67.301704,76.049232,77.627234,0
574,olson_pnas2021,2022,75.577042,77.201465,,1
575,olson_pnas2021,2022,69.910744,76.237866,,1
576,olson_pnas2021,2022,76.980194,79.341344,,1
577,olson_pnas2021,2022,80.648598,79.890825,,1
578,olson_pnas2021,2022,89.114662,85.342635,85.735919,0
579,olson_pnas2021,2022,82.713875,83.322052,,1
580,olson_pnas2021,2022,81.480080,82.495680,83.265858,0
581,olson_pnas2021,2022,69.404968,75.210966,75.732569,0
582,olson_pnas2021,2022,68.671127,77.475770,79.363681,0
583,olson_pnas2021,2022,88.129494,84.486890,84.478661,0
584,olson_pnas2021,2022,76.857216,90.389511,91.869873,0
585,olson_pnas2021,2022,80.633461,82.760202,,1
586,olson_pnas2021,2022,71.036194,79.574739,79.459634,0
587,olson_pnas2021,2022,71.797119,78.902753,79.886252,0
588,olson_pnas2021,2022,73.780533,78.194103,,1
589,olson_pnas2021,2022,76.589081,79.980200,79.716538,0
590,olson_pnas2021,2022,82.613281,81.037463,82.921299,0
591,olson_pnas2021,2022,81.447342,81.389480,,1
592,olson_pnas2021,2022,79.574875,78.296427,79.203633,0
593,olson_pnas2021,2022,70.252701,76.918612,77.003082,0
594,olson_pnas2021,2022,72.710869,81.232450,80.984472,0
595,olson_pnas2021,2022,75.803154,78.579618,79.353704,0
596,olson_pnas2021,2022,72.127014,75.619312,77.040211,0
597,olson_pnas2021,2022,76.623260,81.183988,,1
598,olson_pnas2021,2022,84.887070,82.124354,,1
599,olson_pnas2021,2022,76.227615,78.469977,77.723058,0
600,olson_pnas2021,2022,76.603333,77.943732,,1
601,olson_pnas2021,2022,70.958122,76.260436,76.298689,0
602,olson_pnas2021,2022,78.069427,79.232753,78.521643,0
603,olson_pnas2021,2022,77.932259,82.771720,,1
604,olson_pnas2021,2022,67.750008,76.973306,,1
605,olson_pnas2021,2022,74.138878,76.908877,,1
606,olson_pnas2021,2022,82.726166,79.870650,,1
607,olson_pnas2021,2022,78.193108,78.529056,78.753961,0
608,olson_pnas2021,2022,69.448837,80.091903,,1
609,olson_pnas2021,2022,77.791908,79.516695,,1
610,olson_pnas2021,2022,71.188354,78.490953,,1
611,olson_pnas2021,2022,75.551941,77.835226,78.010008,0
612,olson_pnas2021,2022,79.859749,79.611884,79.631109,0
613,olson_pnas2021,2022,72.266518,80.609957,80.582647,0
614,olson_pnas2021,2022,78.333046,78.367928,79.291211,0
615,olson_pnas2021,2022,81.726768,80.867395,80.182009,0
616,olson_pnas2021,2022,66.183716,82.177218,,1
617,olson_pnas2021,2022,83.272568,85.375891,,1
618,olson_pnas2021,2022,85.050026,79.734654,,1
619,olson_pnas2021,2022,74.323524,78.389996,80.054338,0
620,olson_pnas2021,2022,82.019112,78.939189,,1
621,olson_pnas2021,2022,87.261841,85.742220,,1
622,olson_pnas2021,2022,64.255524,77.255877,,1
623,olson_pnas2021,2022,78.860107,78.746848,79.251242,0
624,olson_pnas2021,2022,86.010674,81.354469,82.034269,0
625,olson_pnas2021,2022,78.109848,80.164008,,1
626,olson_pnas2021,2022,84.744659,82.379687,,1
627,olson_pnas2021,2022,76.859108,78.177196,78.212642,0
628,olson_pnas2021,2022,84.653122,84.803385,,1
629,olson_pnas2021,2022,85.389915,84.332588,,1
630,olson_pnas2021,2022,89.909485,84.834982,,1
631,olson_pnas2021,2022,79.080353,81.255355,81.028544,0
632,olson_pnas2021,2022,85.060417,81.859749,,1
633,olson_pnas2021,2022,81.232002,77.708316,,1
634,olson_pnas2021,2022,69.143501,79.532166,,1
635,olson_pnas2021,2022,78.362694,78.320518,,1
636,olson_pnas2021,2022,73.941551,77.482389,,1
637,olson_pnas2021,2022,71.587524,77.091108,76.942894,0
638,olson_pnas2021,2022,81.940285,82.665892,,1
639,olson_pnas2021,2022,70.343956,79.619945,79.083402,0
640,olson_pnas2021,2022,77.195999,78.429963,,1
641,olson_pnas2021,2022,75.996681,81.558042,,1
642,olson_pnas2021,2022,80.367607,77.936905,79.099658,0
643,olson_pnas2021,2022,75.228477,76.657450,77.602732,0
644,olson_pnas2021,2022,84.936859,81.721651,81.786997,0
645,olson_pnas2021,2022,78.346107,82.817236,81.697946,0
646,olson_pnas2021,2022,71.023605,77.323158,,1
647,olson_pnas2021,2022,78.018745,82.072565,83.125437,0
648,olson_pnas2021,2022,77.372238,78.492449,78.173058,0
649,olson_pnas2021,2022,83.240631,82.232475,82.339857,0
650,olson_pnas2021,2022,84.855774,82.109051,82.405811,0
651,olson_pnas2021,2022,83.004326,80.819041,81.479011,0
652,olson_pnas2021,2022,85.479370,83.459945,,1
653,olson_pnas2021,2022,76.809967,80.909927,80.275859,0
654,olson_pnas2021,2022,67.343048,74.807124,,1
655,olson_pnas2021,2022,89.051872,86.653197,86.245423,0
656,olson_pnas2021,2022,83.930809,83.982848,83.756119,0
657,olson_pnas2021,2022,71.941376,77.700638,,1
658,olson_pnas2021,2022,77.006325,77.464323,,1
659,olson_pnas2021,2022,75.008629,76.044736,78.105448,0
660,olson_pnas2021,2022,80.079796,79.636771,,1
661,olson_pnas2021,2022,75.519760,77.492714,78.140437,0
662,olson_pnas2021,2022,75.857506,77.164775,78.286378,0
663,olson_pnas2021,2022,82.167488,81.753772,,1
664,olson_pnas2021,2022,76.857773,79.247406,79.286814,0
665,olson_pnas2021,2022,81.947296,80.168512,,1
666,olson_pnas2021,2022,77.938324,78.330225,,1
667,olson_pnas2021,2022,71.578522,79.395878,,1
668,olson_pnas2021,2022,77.773636,78.101197,,1
669,olson_pnas2021,2022,88.594803,84.732605,,1
670,olson_pnas2021,2022,75.574585,83.537278,84.435197,0
671,olson_pnas2021,2022,82.201347,81.116698,,1
672,olson_pnas2021,2022,81.870872,80.864722,,1
673,olson_pnas2021,2022,72.537201,75.608197,76.126227,0
674,olson_pnas2021,2022,81.604042,81.793504,82.672620,0
675,olson_pnas2021,2022,59.344780,78.040270,79.551984,0
676,olson_pnas2021,2022,79.612907,78.768916,,1
677,olson_pnas2021,2022,76.383247,78.376726,78.625508,0
678,olson_pnas2021,2022,69.832390,77.338150,,1
679,olson_pnas2021,2022,77.272430,78.210843,78.759917,0
680,olson_pnas2021,2022,87.792191,83.715442,84.010232,0
681,olson_pnas2021,2022,75.787552,78.174026,78.494851,0
682,olson_pnas2021,2022,65.202438,75.872090,,1
683,olson_pnas2021,2022,86.475235,81.275019,82.954224,0
684,olson_pnas2021,2022,74.512650,77.428157,76.738663,0
685,olson_pnas2021,2022,83.175919,84.036648,,1
686,olson_pnas2021,2022,77.745163,78.729043,,1
687,olson_pnas2021,2022,78.717896,80.160836,,1
688,olson_pnas2021,2022,77.841431,81.210332,,1
689,olson_pnas2021,2022,79.288452,80.321466,,1
690,olson_pnas2021,2022,72.403236,78.434128,79.124763,0
691,olson_pnas2021,2022,76.392677,78.615940,,1
692,olson_pnas2021,2022,74.708565,76.960545,77.956604,0
693,olson_pnas2021,2022,75.852097,78.377232,,1
694,olson_pnas2021,2022,76.577675,79.030486,79.648011,0
695,olson_pnas2021,2022,93.992668,86.033974,86.555104,0
696,olson_pnas2021,2022,75.751221,80.283947,,1
697,olson_pnas2021,2022,67.953331,78.483729,,1
698,olson_pnas2021,2022,85.126617,82.304290,83.396497,0
699,olson_pnas2021,2022,81.245888,79.367107,80.081499,0
700,olson_pnas2021,2022,79.985703,80.254453,,1
701,olson_pnas2021,2022,84.109756,81.463533,81.769387,0
702,olson_pnas2021,2022,76.778496,80.478529,81.518009,0
703,olson_pnas2021,2022,89.706299,80.273685,,1
704,olson_pnas2021,2022,78.831146,82.990566,82.721185,0
705,olson_pnas2021,2022,62.847252,76.310974,,1
706,olson_pnas2021,2022,82.152161,81.995454,81.541403,0
707,olson_pnas2021,2022,81.337822,80.644442,,1
708,olson_pnas2021,2022,75.415550,79.052764,,1
709,olson_pnas2021,2022,73.120323,76.374341,76.532616,0
710,olson_pnas2021,2022,75.824501,78.681495,78.599919,0
711,olson_pnas2021,2022,72.424828,77.685930,77.712659,0
712,olson_pnas2021,2022,74.795013,76.940757,77.460323,0
713,olson_pnas2021,2022,82.001259,80.547564,,1
714,olson_pnas2021,2022,72.511879,76.612141,,1
715,olson_pnas2021,2022,88.411644,,,0
716,olson_pnas2021,2022,83.139786,82.944384,,1
717,olson_pnas2021,2022,80.056885,79.004906,79.651694,0
718,olson_pnas2021,2022,71.008156,77.350829,,1
719,olson_pnas2021,2022,79.963638,79.247626,,1
720,olson_pnas2021,2022,75.267929,80.232719,,1
721,olson_pnas2021,2022,63.715042,76.538306,77.336244,0
722,olson_pnas2021,2022,47.827030,72.855759,,1
723,olson_pnas2021,2022,80.183113,81.003711,81.274159,0
724,olson_pnas2021,2022,80.938324,80.745397,81.199934,0
725,olson_pnas2021,2022,79.345940,85.328951,,1
726,olson_pnas2021,2022,79.052872,80.927559,,1
727,olson_pnas2021,2022,69.896423,76.174917,,1
728,olson_pnas2021,2022,84.475014,80.767046,82.090997,0
729,olson_pnas2021,2022,83.257782,79.770280,,1
730,olson_pnas2021,2022,73.627441,77.154661,,1
731,olson_pnas2021,2022,75.205818,77.570008,,1
732,olson_pnas2021,2022,73.985649,79.242047,,1
733,olson_pnas2021,2022,79.099373,78.353293,,1
734,olson_pnas2021,2022,79.718384,79.598026,,1
735,olson_pnas2021,2022,77.633621,78.031029,78.550986,0
736,olson_pnas2021,2022,78.957611,78.971591,78.227228,0
737,olson_pnas2021,2022,82.349060,80.091113,,1
738,olson_pnas2021,2022,78.546127,79.977471,80.787306,0
739,olson_pnas2021,2022,88.459808,87.031405,88.154562,0
740,olson_pnas2021,2022,78.826172,78.790322,79.164427,0
741,olson_pnas2021,2022,84.258606,81.824458,81.537179,0
742,olson_pnas2021,2022,80.668343,82.759191,82.025133,0
743,olson_pnas2021,2022,83.869644,81.116337,,1
744,olson_pnas2021,2022,76.623413,78.838503,78.412072,0
745,olson_pnas2021,2022,74.107948,77.726682,77.675002,0
746,olson_pnas2021,2022,80.442444,80.794081,80.773641,0
747,olson_pnas2021,2022,75.290077,77.260266,,1
748,olson_pnas2021,2022,87.818306,87.075298,86.728867,0
749,olson_pnas2021,2022,86.955605,86.387568,87.891679,0
750,olson_pnas2021,2022,76.130196,78.773218,78.736315,0
751,olson_pnas2021,2022,75.877136,76.818058,78.416281,0
752,olson_pnas2021,2022,76.828163,77.753749,,1
753,olson_pnas2021,2022,85.165146,82.227013,82.539862,0
754,olson_pnas2021,2022,71.581238,77.854634,,1
755,olson_pnas2021,2022,74.076637,79.006308,79.164367,0
756,olson_pnas2021,2022,76.403534,77.132647,77.179925,0
757,olson_pnas2021,2022,85.585800,82.498705,82.941572,0
758,olson_pnas2021,2022,73.598793,77.665701,,1
759,olson_pnas2021,2022,83.416679,80.655508,80.896419,0
760,olson_pnas2021,2022,76.344559,76.801182,,1
761,olson_pnas2021,2022,79.356590,78.931602,,1
762,olson_pnas2021,2022,81.852547,84.297269,,1
763,olson_pnas2021,2022,86.503319,83.806059,,1
764,olson_pnas2021,2022,84.603706,80.685795,,1
765,olson_pnas2021,2022,82.531235,81.438873,81.820221,0
766,olson_pnas2021,2022,78.611168,80.332875,80.542502,0
767,olson_pnas2021,2022,78.252205,78.110292,78.542013,0
768,olson_pnas2021,2022,82.271019,80.720593,,1
769,olson_pnas2021,2022,84.733170,81.423782,81.077144,0
770,olson_pnas2021,2022,66.904381,78.881227,,1
771,olson_pnas2021,2022,84.608032,82.633964,84.020337,0
772,olson_pnas2021,2022,76.771004,79.126075,,1
773,olson_pnas2021,2022,70.824776,76.898156,77.506206,0
774,olson_pnas2021,2022,65.398216,76.617517,77.278242,0
775,olson_pnas2021,2022,87.401718,82.850538,82.871218,0
776,olson_pnas2021,2022,76.255768,76.277403,76.980383,0
777,olson_pnas2021,2022,88.027802,85.267619,,1
778,olson_pnas2021,2022,80.342186,79.247236,80.196758,0
779,olson_pnas2021,2022,78.490967,79.852254,,1
780,olson_pnas2021,2022,81.430420,81.430066,,1
781,olson_pnas2021,2022,73.525345,76.146993,,1
782,olson_pnas2021,2022,70.586662,75.996929,,1
783,olson_pnas2021,2022,78.753159,79.216068,,1
784,olson_pnas2021,2022,85.665947,87.045016,87.630329,0
785,olson_pnas2021,2022,73.812767,77.504799,77.574737,0
786,olson_pnas2021,2022,88.964668,81.388375,,1
787,olson_pnas2021,2022,75.632164,77.467458,,1
788,olson_pnas2021,2022,78.787247,82.094798,82.714876,0
789,olson_pnas2021,2022,71.171425,75.930673,,1
790,olson_pnas2021,2022,77.688263,77.816620,,1
791,olson_pnas2021,2022,84.505066,81.505427,,1
792,olson_pnas2021,2022,80.461983,79.860378,,1
793,olson_pnas2021,2022,79.229645,80.021094,,1
794,olson_pnas2021,2022,70.650658,75.728125,,1
795,olson_pnas2021,2022,64.876953,76.833826,76.945090,0
796,olson_pnas2021,2022,85.569534,81.926157,82.113156,0
797,olson_pnas2021,2022,72.965500,76.257497,,1
798,olson_pnas2021,2022,84.403542,81.990407,,1
799,olson_pnas2021,2022,79.076439,77.409150,,1
800,olson_pnas2021,2022,66.116264,75.577792,,1
801,olson_pnas2021,2022,80.922958,82.385094,82.366467,0
802,olson_pnas2021,2022,76.261948,77.636864,77.322360,0
803,olson_pnas2021,2022,77.524429,78.713417,,1
804,olson_pnas2021,2022,74.959221,78.900765,78.711188,0
805,olson_pnas2021,2022,73.909470,80.514139,81.557903,0
806,olson_pnas2021,2022,76.764015,77.195281,,1
807,olson_pnas2021,2022,79.422516,79.701303,,1
808,olson_pnas2021,2022,81.784615,79.673202,,1
809,olson_pnas2021,2022,79.316940,79.183300,80.290567,0
810,olson_pnas2021,2022,82.429535,80.765554,80.777736,0
811,olson_pnas2021,2022,70.658020,77.990151,77.802950,0
812,olson_pnas2021,2022,75.585526,77.230539,,1
813,olson_pnas2021,2022,80.751381,80.028455,,1
814,olson_pnas2021,2022,80.553505,78.719975,,1
815,olson_pnas2021,2022,78.676376,78.326086,,1
816,olson_pnas2021,2022,71.738640,80.911796,,1
817,olson_pnas2021,2022,87.173653,84.523221,84.432041,0
818,olson_pnas2021,2022,77.530220,78.129315,,1
819,olson_pnas2021,2022,79.807816,83.431130,,1
820,olson_pnas2021,2022,82.496346,80.099122,80.037381,0
821,olson_pnas2021,2022,75.820900,79.972880,80.354294,0
822,olson_pnas2021,2022,54.540546,75.393594,76.446563,0
823,olson_pnas2021,2022,72.147072,76.937582,,1
824,olson_pnas2021,2022,76.754028,78.751306,,1
825,olson_pnas2021,2022,79.405418,83.884681,,1
826,olson_pnas2021,2022,73.111839,76.908932,77.229035,0
827,olson_pnas2021,2022,82.933929,80.600194,80.253042,0
828,olson_pnas2021,2022,83.502579,,,0
829,olson_pnas2021,2022,84.590927,79.877529,,1
830,olson_pnas2021,2022,75.547043,79.713682,79.455455,0
831,olson_pnas2021,2022,73.069290,76.797241,,1
832,olson_pnas2021,2022,82.898033,83.242285,82.245932,0
833,olson_pnas2021,2022,79.694664,78.461483,,1
834,olson_pnas2021,2022,87.627617,84.890639,,1
835,olson_pnas2021,2022,75.139191,77.168169,,1
836,olson_pnas2021,2022,70.116844,77.608305,77.328364,0
837,olson_pnas2021,2022,84.107384,80.742115,81.105121,0
838,olson_pnas2021,2022,73.504982,77.393209,,1
839,olson_pnas2021,2022,83.782372,78.106890,78.217229,0
840,olson_pnas2021,2022,77.615479,79.258213,,1
841,olson_pnas2021,2022,80.632416,78.234466,,1
842,olson_pnas2021,2022,78.650826,78.659593,,1
843,olson_pnas2021,2022,61.886002,77.547647,77.762428,0
844,olson_pnas2021,2022,82.651505,81.364477,82.129155,0
845,olson_pnas2021,2022,82.038078,80.327347,,1
846,olson_pnas2021,2022,78.356049,78.956669,78.800219,0
847,olson_pnas2021,2022,72.974884,77.364218,77.445334,0
848,olson_pnas2021,2022,81.731674,81.825185,,1
849,olson_pnas2021,2022,81.491707,79.772372,80.548724,0
850,olson_pnas2021,2022,83.825272,81.794501,,1
851,olson_pnas2021,2022,79.414474,81.439683,81.486520,0
852,olson_pnas2021,2022,76.016129,76.029930,78.197582,0
853,olson_pnas2021,2022,79.715469,78.670461,78.789532,0
854,olson_pnas2021,2022,77.307236,78.749764,,1
855,olson_pnas2021,2022,84.152756,80.641353,81.762736,0
856,olson_pnas2021,2022,86.745941,83.027625,83.185657,0
857,olson_pnas2021,2022,91.542664,87.417992,,1
858,olson_pnas2021,2022,71.168434,76.660395,,1
